GeneID	pearson_corr	Best.hit.arabi.name	arabi.symbol	arabi.defline
Sobic.008G132900	0.678281848	AT2G39580.1		
Sobic.003G123200	0.678263752	AT5G21160.3		LA RNA-binding protein
Sobic.009G138700	0.678258352	AT2G34260.1		transducin family protein / WD-40 repeat family protein
Sobic.001G415400	0.678207539	AT2G39470.1	PPL2	PsbP-like protein 2
Sobic.001G540700	0.678205953	AT4G11450.1		Protein of unknown function (DUF3527)
Sobic.009G178900	0.678180478	AT4G40030.2		Histone superfamily protein
Sobic.006G183800	0.678148737	AT5G51300.1		splicing factor-related
Sobic.008G141400	0.678102917	AT1G13940.1		Plant protein of unknown function (DUF863)
Sobic.001G441300	0.678095631	AT3G18310.1		
Sobic.003G023300	0.678086798	AT1G16900.1		Alg9-like mannosyltransferase family
Sobic.004G151000	0.678069075	AT2G31970.1	"ATRAD50,RAD50"	DNA repair-recombination protein (RAD50)
Sobic.010G183400	0.678061963	AT5G11270.1	OCP3	overexpressor of cationic peroxidase 3
Sobic.001G217100	0.678032402	AT2G28380.1	DRB2	dsRNA-binding protein 2
Sobic.006G244900	0.678014107	AT3G43520.1		Transmembrane proteins 14C
Sobic.009G127000	0.677943453	AT3G05990.1		Leucine-rich repeat (LRR) family protein
Sobic.001G230500	0.677943377	AT2G18510.1	emb2444	RNA-binding (RRM/RBD/RNP motifs) family protein
Sobic.007G046900	0.677830608	AT5G19000.1	"ATBPM1,BPM1"	BTB-POZ and MATH domain 1
Sobic.005G017900	0.677815017			
Sobic.003G422700	0.677782586	AT2G01170.1	BAT1	bidirectional amino acid transporter 1
Sobic.001G394600	0.677778659	AT3G62370.1		heme binding
Sobic.007G045700	0.677712119	AT1G26880.1		Ribosomal protein L34e superfamily protein
Sobic.006G055800	0.677648286	AT5G52440.1	HCF106	Bacterial sec-independent translocation protein mttA/Hcf106
Sobic.003G413100	0.677591768	AT5G51030.1		NAD(P)-binding Rossmann-fold superfamily protein
Sobic.003G413100	0.677591768	AT5G61830.1		NAD(P)-binding Rossmann-fold superfamily protein
Sobic.001G210700	0.677578637	AT1G18680.1		HNH endonuclease domain-containing protein
Sobic.008G084100	0.677556143	AT5G63400.1	ADK1	adenylate kinase 1
Sobic.010G092100	0.677554956	AT3G47620.1	"AtTCP14,TCP14"	"TEOSINTE BRANCHED, cycloidea and PCF (TCP) 14"
Sobic.010G022200	0.677551625			
Sobic.003G434000	0.677504017	AT5G09310.1		
Sobic.006G203400	0.67750207	AT3G13960.1	"AtGRF5,GRF5"	growth-regulating factor 5
Sobic.004G317800	0.677496754			
Sobic.009G201700	0.677474031	AT5G19690.1	STT3A	staurosporin and temperature sensitive 3-like A
Sobic.003G126500	0.677443047	AT2G26800.1		Aldolase superfamily protein
Sobic.002G323000	0.67740749	AT4G27100.1		Ypt/Rab-GAP domain of gyp1p superfamily protein
Sobic.003G189900	0.677385909	AT4G26240.1		
Sobic.004G215600	0.677354654	AT3G27730.1	"MER3,RCK"	ATP binding;ATP-dependent helicases;DNA helicases
Sobic.009G001400	0.677333008	AT3G10640.1	VPS60.1	SNF7 family protein
Sobic.007G093900	0.677317759	AT4G28030.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein
Sobic.009G102300	0.67730085	AT5G05460.1		Glycosyl hydrolase family 85 
Sobic.002G186300	0.677275865	AT5G08160.1	"ATPK3,PK3"	serine/threonine protein kinase 3
Sobic.007G072133	0.677179186	AT3G42170.1		BED zinc finger ;hAT family dimerisation domain
Sobic.009G251800	0.677168343	AT2G26730.1		Leucine-rich repeat protein kinase family protein
Sobic.010G276900	0.67715613	AT2G02148.1		
Sobic.001G408400	0.677138965	AT5G03080.1		Phosphatidic acid phosphatase (PAP2) family protein
Sobic.002G220300	0.677111667	AT5G06710.1	HAT14	homeobox from Arabidopsis thaliana
Sobic.003G356100	0.677106933	AT3G46790.1	CRR2	Tetratricopeptide repeat (TPR)-like superfamily protein
Sobic.010G260200	0.677086537	AT1G23270.1		
Sobic.005G210000	0.677038638	AT2G31510.1	"ARI7,ATARI7"	IBR domain-containing protein
Sobic.003G096000	0.677002911	AT2G01140.1		Aldolase superfamily protein
Sobic.003G346500	0.677002297	AT2G37060.3	NF-YB8	"nuclear factor Y, subunit B8"
Sobic.009G028400	0.676993482	AT1G50732.1		
Sobic.010G247400	0.676967112	AT1G63780.1	IMP4	Ribosomal RNA processing Brix domain protein
Sobic.007G070300	0.676946022	AT4G05460.1		RNI-like superfamily protein
Sobic.001G368400	0.676938537	AT5G13810.1		Glutaredoxin family protein
Sobic.002G227700	0.676930808	AT1G47480.1		alpha/beta-Hydrolases superfamily protein
Sobic.004G252000	0.676905916	AT5G38720.1		
Sobic.002G353000	0.676895166	AT5G13050.1	5-FCL	5-formyltetrahydrofolate cycloligase
Sobic.004G099100	0.676893265			
Sobic.003G322400	0.676834175	AT4G39200.1		Ribosomal protein S25 family protein
Sobic.005G144400	0.6767734			
Sobic.001G268300	0.676763354			
Sobic.001G028000	0.676706529			
Sobic.006G262900	0.676692357	AT3G21865.1	PEX22	peroxin 22
Sobic.002G357100	0.676686471	AT2G21470.1	"ATSAE2,EMB2764,SAE2"	SUMO-activating enzyme 2
Sobic.002G425800	0.676655648	AT2G21630.1		Sec23/Sec24 protein transport family protein
Sobic.002G331800	0.67663537	AT5G42310.1		Pentatricopeptide repeat (PPR-like) superfamily protein
Sobic.005G022100	0.676634958	AT4G09810.1		Nucleotide-sugar transporter family protein
Sobic.001G019300	0.676603549	AT1G21680.1		DPP6 N-terminal domain-like protein
Sobic.002G155000	0.676586836	AT2G31340.1	emb1381	embryo defective 1381
Sobic.010G192600	0.676576115	AT3G57890.1		Tubulin binding cofactor C domain-containing protein
Sobic.001G522000	0.676507363	AT4G28390.1	"AAC3,ATAAC3"	ADP/ATP carrier 3
Sobic.004G143000	0.676487287			
Sobic.002G223200	0.67645038	AT1G06870.1		Peptidase S24/S26A/S26B/S26C family protein
Sobic.004G153400	0.676439623	AT1G67480.2		Galactose oxidase/kelch repeat superfamily protein
Sobic.006G015900	0.676402597	AT1G75800.1		Pathogenesis-related thaumatin superfamily protein
Sobic.008G051200	0.676390918	AT5G48030.1	GFA2	gametophytic factor 2
Sobic.004G070200	0.676388854	AT5G63420.1	emb2746	RNA-metabolising metallo-beta-lactamase family protein
Sobic.009G156800	0.676386607	AT1G61415.1		
Sobic.003G233600	0.676373445	AT5G60160.1		Zn-dependent exopeptidases superfamily protein
Sobic.001G082100	0.676277346	AT4G34270.1		TIP41-like family protein
Sobic.003G319800	0.676243526	AT1G61660.1		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Sobic.003G319800	0.676243526	AT1G61660.3		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Sobic.004G214400	0.676218675	AT1G04940.1	TIC20	translocon at the inner envelope membrane of chloroplasts 20
Sobic.002G385800	0.676212793	AT5G03760.1	"ATCSLA09,ATCSLA9,CSLA09,CSLA9,RAT4"	Nucleotide-diphospho-sugar transferases superfamily protein
Sobic.010G055600	0.676189144	AT5G55130.1	"CNX5,SIR1"	"co-factor for nitrate, reductase and xanthine dehydrogenase 5"
Sobic.004G293500	0.676176601	AT5G51460.2	ATTPPA	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Sobic.009G086200	0.676162394	AT3G15355.1	"PFU1,UBC25"	ubiquitin-conjugating enzyme 25
Sobic.002G239300	0.676145011	AT3G17500.1		F-box family protein
Sobic.003G389500	0.676127194	AT5G07900.1		Mitochondrial transcription termination factor family protein
Sobic.005G185150	0.676096564			
Sobic.008G083300	0.676022494	AT1G67510.1		Leucine-rich repeat protein kinase family protein
Sobic.004G352900	0.676001192	AT4G10810.1		
Sobic.009G025800	0.675976841	AT3G45600.1	TET3	tetraspanin3
Sobic.006G111700	0.675927783	AT5G08170.1	"ATAIH,EMB1873"	porphyromonas-type peptidyl-arginine deiminase family protein
Sobic.002G278600	0.675857743	AT4G34960.1		Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
Sobic.001G533200	0.675839995	AT1G64640.1	"AtENODL8,ENODL8"	early nodulin-like protein 8
Sobic.006G193400	0.675803139	AT1G14590.1		Nucleotide-diphospho-sugar transferase family protein
Sobic.008G027400	0.675802232	AT3G14460.1		LRR and NB-ARC domains-containing disease resistance protein
Sobic.001G378300	0.675786975	AT4G02280.1	"ATSUS3,SUS3"	sucrose synthase 3
Sobic.005G055150	0.675782698	AT1G03650.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein
Sobic.003G367451	0.67576998	AT5G58060.1	"ATGP1,ATYKT61,YKT61"	SNARE-like superfamily protein
Sobic.007G180100	0.675686209	AT3G62120.1		Class II aaRS and biotin synthetases superfamily protein
Sobic.002G386400	0.675676539	AT3G53460.3	CP29	chloroplast RNA-binding protein 29
Sobic.010G264200	0.675675336	AT3G51130.1		
Sobic.006G048500	0.675603245			
Sobic.005G016400	0.675589649	AT2G38640.1		Protein of unknown function (DUF567)
Sobic.010G246000	0.675575188	AT5G10650.1		RING/U-box superfamily protein
Sobic.010G246000	0.675575188	AT5G10650.2		RING/U-box superfamily protein
Sobic.005G211400	0.675528931	AT3G26230.1	CYP71B24	"cytochrome P450, family 71, subfamily B, polypeptide 24"
Sobic.003G221100	0.675458699	AT1G62930.1		Tetratricopeptide repeat (TPR)-like superfamily protein
Sobic.003G256800	0.675417236	AT3G49000.1		RNA polymerase III subunit RPC82 family protein
Sobic.005G095900	0.675401293	AT4G23280.1	CRK20	cysteine-rich RLK (RECEPTOR-like protein kinase) 20
Sobic.005G095900	0.675401293	AT4G23160.1	CRK8	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Sobic.006G260400	0.67539669	AT3G44590.2		60S acidic ribosomal protein family
Sobic.001G057300	0.67537542	AT3G09630.1		Ribosomal protein L4/L1 family
Sobic.006G236000	0.675355265	AT3G23780.2	"DMS2,DRD2,NRPD2,NRPD2A,NRPE2"	nuclear RNA polymerase D2A
Sobic.006G236000	0.675355265	AT3G23780.1	"DMS2,DRD2,NRPD2,NRPD2A,NRPE2"	nuclear RNA polymerase D2A
Sobic.006G244800	0.675326934	AT5G20900.1	"JAZ12,TIFY3B"	jasmonate-zim-domain protein 12
Sobic.007G015300	0.675306385	AT1G19720.1		Pentatricopeptide repeat (PPR-like) superfamily protein
Sobic.007G140100	0.675285742	AT1G15870.1		Mitochondrial glycoprotein family protein
Sobic.004G215900	0.675282788	AT5G14580.1		"polyribonucleotide nucleotidyltransferase, putative"
Sobic.004G235700	0.67525409	AT5G07900.1		Mitochondrial transcription termination factor family protein
Sobic.003G423600	0.675228492	AT1G50240.2	FU	Protein kinase family protein with ARM repeat domain
Sobic.003G096400	0.675224193	AT5G38260.1		Protein kinase superfamily protein
Sobic.008G153200	0.675130323	AT3G04650.1		FAD/NAD(P)-binding oxidoreductase family protein
Sobic.007G167800	0.67512589	AT3G23940.1		dehydratase family
Sobic.007G210300	0.675120713	AT3G57910.1		D111/G-patch domain-containing protein
Sobic.008G134100	0.675111343			
Sobic.003G322200	0.675099895	AT1G61870.1	PPR336	pentatricopeptide repeat 336
Sobic.002G002700	0.675099551	AT1G05200.1	"ATGLR3.4,GLR3.4,GLUR3"	glutamate receptor 3.4
Sobic.010G099200	0.675019031	AT3G01360.2		Family of unknown function (DUF716) 
Sobic.010G099200	0.675019031	AT3G01360.1		Family of unknown function (DUF716) 
Sobic.001G436300	0.674950454	AT5G62290.2		nucleotide-sensitive chloride conductance regulator (ICln) family protein
Sobic.006G226300	0.674947995	AT1G13160.1		ARM repeat superfamily protein
Sobic.003G202300	0.674915912	AT1G71720.1		Nucleic acid-binding proteins superfamily
Sobic.009G080100	0.674914638			
Sobic.010G095200	0.674907391	AT5G16710.1	DHAR3	dehydroascorbate reductase 1
Sobic.001G090200	0.674880379	AT1G55370.2	NDF5	NDH-dependent cyclic electron flow 5
Sobic.003G375900	0.674854951	AT1G10010.1	"AAP8,ATAAP8"	amino acid permease 8
Sobic.007G126500	0.674789757	AT1G77030.1		"hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides;ATP-dependent helicases;nucleic acid binding;ATP binding;RNA binding;helicases"
Sobic.008G075100	0.674781948	AT4G12740.1		HhH-GPD base excision DNA repair family protein
Sobic.003G004100	0.674753014	AT4G27840.1		SNARE-like superfamily protein
Sobic.001G261577	0.674737894			
Sobic.002G209200	0.674724043	AT2G29100.1	"ATGLR2.9,GLR2.9"	glutamate receptor 2.9
Sobic.010G125833	0.67472188			
Sobic.006G233800	0.674721205	AT3G29670.1		HXXXD-type acyl-transferase family protein
Sobic.006G280900	0.674718844	AT5G63780.1	SHA1	RING/FYVE/PHD zinc finger superfamily protein
Sobic.009G133600	0.674708652			
Sobic.001G532200	0.674666874	AT1G63120.1	"ATRBL2,RBL2"	RHOMBOID-like 2
Sobic.007G019000	0.674630066	AT4G00100.1	"ATRPS13A,PFL2,RPS13,RPS13A"	ribosomal protein S13A
Sobic.005G195301	0.674614966	AT3G43980.1		Ribosomal protein S14p/S29e family protein
Sobic.010G240800	0.674593897	AT5G44750.1	"ATREV1,REV1"	DNA-directed DNA polymerases
Sobic.001G259000	0.674510931	AT3G07300.2		NagB/RpiA/CoA transferase-like superfamily protein
Sobic.002G339500	0.674448532	AT4G21540.1	SPHK1	sphingosine kinase 1
Sobic.001G167100	0.674419159	AT4G37640.1	ACA2	calcium ATPase 2
Sobic.001G046300	0.674414359	AT3G57490.1		Ribosomal protein S5 family protein
Sobic.009G114800	0.674403562	AT1G04290.1		Thioesterase superfamily protein
Sobic.006G029000	0.674371162	AT1G04340.1		HR-like lesion-inducing protein-related
Sobic.001G131600	0.674291712	AT4G33640.1		
Sobic.003G128800	0.674286887	AT5G56320.1	"ATEXP14,ATEXPA14,ATHEXP ALPHA 1.5,EXP14,EXPA14"	expansin A14
Sobic.005G078950	0.67425829	AT3G28410.1		F-box/RNI-like superfamily protein
Sobic.001G442800	0.674255833	AT1G14690.1	MAP65-7	microtubule-associated protein 65-7
Sobic.001G442800	0.674255833	AT1G14690.2	MAP65-7	microtubule-associated protein 65-7
Sobic.002G271100	0.674255187	AT5G62020.1	"AT-HSFB2A,HSFB2A"	heat shock transcription factor  B2A
Sobic.009G095720	0.674211291	ATMG00270.1		NADH dehydrogenase 6
Sobic.004G198500	0.674198414	AT3G15460.1		Ribosomal RNA processing Brix domain protein
Sobic.001G423300	0.674138967	AT3G46740.1	"MAR1,TOC75-III"	translocon at the outer envelope membrane of chloroplasts 75-III
Sobic.001G453700	0.674122888	AT5G19780.1	TUA5	tubulin alpha-5
Sobic.001G058500	0.674099353	AT1G55475.1		
Sobic.009G096100	0.674091379	AT3G20420.1	"ATRTL2,RTL2"	RNAse THREE-like protein 2
Sobic.009G096100	0.674091379	AT5G45150.1	RTL3	RNAse THREE-like protein 3
Sobic.009G036900	0.674087698	AT1G51510.1	Y14	RNA-binding (RRM/RBD/RNP motifs) family protein
Sobic.008G128900	0.67405637	AT4G16265.1	"NRPB9B,NRPD9B,NRPE9B"	RNA polymerases M/15 Kd subunit
Sobic.001G505200	0.674050971	AT5G03530.1	"ATRAB,ATRAB ALPHA,ATRAB18B,ATRABC2A,RABC2A"	RAB GTPase homolog C2A
Sobic.007G192100	0.674017666	AT3G07680.1		emp24/gp25L/p24 family/GOLD family protein
Sobic.002G244500	0.674006202	AT1G09795.1	"ATATP-PRT2,ATP-PRT2,HISN1B"	ATP phosphoribosyl transferase 2
Sobic.001G173300	0.674005995	AT5G15650.1	"ATRGP2,RGP2"	reversibly glycosylated polypeptide 2
Sobic.009G129500	0.673999679	AT2G44740.1	CYCP4;1	cyclin p4;1
Sobic.006G263000	0.673986638	AT3G63090.1		Ubiquitin carboxyl-terminal hydrolase family protein
Sobic.002G317100	0.673977957	AT1G05670.1		Pentatricopeptide repeat (PPR-like) superfamily protein
Sobic.001G467300	0.673971779	AT4G34670.1		Ribosomal protein S3Ae
Sobic.004G036800	0.673971145	AT5G58090.1		O-Glycosyl hydrolases family 17 protein
Sobic.004G325700	0.673970261	AT4G33400.1		"Vacuolar import/degradation, Vid27-related protein"
Sobic.010G228600	0.673966775	AT4G18372.1		Small nuclear ribonucleoprotein family protein
Sobic.001G524200	0.673941657	AT1G01540.2		Protein kinase superfamily protein
Sobic.001G003000	0.673936981	AT5G04250.1		Cysteine proteinases superfamily protein
Sobic.009G056300	0.673935651	AT5G05610.1	AL1	alfin-like 1
Sobic.005G133500	0.6739336	AT5G56690.1		"FBD, F-box and Leucine Rich Repeat domains containing protein"
Sobic.002G148232	0.673920613			
Sobic.001G203600	0.673905419	AT4G21705.1		Tetratricopeptide repeat (TPR)-like superfamily protein
Sobic.002G188500	0.673877595	AT1G23870.1	"ATTPS9,TPS9"	trehalose-phosphatase/synthase 9
Sobic.007G208900	0.673868039	AT1G50180.1		NB-ARC domain-containing disease resistance protein
Sobic.007G208900	0.673868039	AT3G46530.1	RPP13	NB-ARC domain-containing disease resistance protein
Sobic.004G179300	0.673859001	AT5G49890.1	"ATCLC-C,CLC-C"	chloride channel C
Sobic.003G221200	0.673822843	AT3G12670.1	emb2742	CTP synthase family protein
Sobic.007G097400	0.673804205	AT5G49530.1		SIN-like family protein
Sobic.005G036100	0.673765906	AT5G22620.1		phosphoglycerate/bisphosphoglycerate mutase family protein
Sobic.001G255400	0.673699512			
Sobic.002G255300	0.673639046	AT4G18100.1		Ribosomal protein L32e
Sobic.005G047500	0.673613667	AT1G18740.1		Protein of unknown function (DUF793)
Sobic.002G346200	0.673585803	AT3G22380.1	TIC	time for coffee
Sobic.008G062300	0.673572019	AT5G63980.1	"ALX8,ATSAL1,FRY1,HOS2,RON1,SAL1"	Inositol monophosphatase family protein
Sobic.004G152100	0.673566026	AT2G17695.2		
Sobic.001G348000	0.673556879	AT2G15730.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
Sobic.001G221300	0.673551097	AT4G28570.1		Long-chain fatty alcohol dehydrogenase family protein
Sobic.007G020500	0.673469883	AT4G39160.1		Homeodomain-like superfamily protein
Sobic.007G027100	0.673422641	AT3G07040.1	"RPM1,RPS3"	NB-ARC domain-containing disease resistance protein
Sobic.005G126300	0.673419775	AT5G14020.1		Endosomal targeting BRO1-like domain-containing protein
Sobic.005G229700	0.673272202	AT2G37650.1		GRAS family transcription factor
Sobic.003G332700	0.67320932	AT1G02850.2	BGLU11	beta glucosidase 11
Sobic.003G332700	0.67320932	AT4G27830.1	BGLU10	beta glucosidase 10
Sobic.001G499300	0.673206786	AT4G35080.3		high-affinity nickel-transport family protein
Sobic.006G125900	0.673183876	AT5G50320.1	"AtELP3,ELO3,ELP3,HAC8,HAG3"	radical SAM domain-containing protein / GCN5-related N-acetyltransferase (GNAT) family protein
Sobic.006G013000	0.673142363			
Sobic.004G124000	0.673133444			
Sobic.009G239250	0.673125931			
Sobic.006G207600	0.673108984	AT4G29960.1		
Sobic.001G078400	0.673031473	AT1G06870.1		Peptidase S24/S26A/S26B/S26C family protein
Sobic.002G415500	0.673015358	AT5G27850.1		Ribosomal protein L18e/L15 superfamily protein
Sobic.005G112800	0.67296813	AT4G13940.1	"ATSAHH1,EMB1395,HOG1,MEE58,SAHH1"	S-adenosyl-L-homocysteine hydrolase
Sobic.003G336300	0.672934527	AT2G40815.1		Calcium-dependent lipid-binding (CaLB domain) family protein
Sobic.006G155100	0.672933227	AT5G08540.1		
Sobic.007G068900	0.672917443	AT1G62040.2	ATG8C	Ubiquitin-like superfamily protein
Sobic.007G220200	0.672894284	AT4G26490.1		Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family
Sobic.007G077700	0.672894245	AT1G79350.1	EMB1135	RING/FYVE/PHD zinc finger superfamily protein
Sobic.006G095800	0.672885547	AT1G59960.1		NAD(P)-linked oxidoreductase superfamily protein
Sobic.006G193000	0.672883243	AT2G17450.1	RHA3A	RING-H2 finger A3A
Sobic.008G045000	0.672851935	AT1G43770.2		RING/FYVE/PHD zinc finger superfamily protein
Sobic.010G166000	0.672824005	AT1G71800.1	CSTF64	cleavage stimulating factor 64
Sobic.010G166000	0.672824005	AT1G73840.1	ESP1	hydroxyproline-rich glycoprotein family protein
Sobic.001G187800	0.672707028	AT3G17940.1		Galactose mutarotase-like superfamily protein
Sobic.006G106200	0.672674155	AT1G18800.1	NRP2	NAP1-related protein 2
Sobic.006G245800	0.67265931	AT4G17616.1		Pentatricopeptide repeat (PPR) superfamily protein
Sobic.007G006700	0.67264942	AT4G33440.1		Pectin lyase-like superfamily protein
Sobic.002G258800	0.672597738	AT3G62870.1		Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
Sobic.004G285900	0.672576767	AT2G17560.3	"HMGB4,NFD04,NFD4"	high mobility group B4
Sobic.001G354501	0.672496965			
Sobic.006G140400	0.672454067	AT3G24320.1	"ATMSH1,CHM,CHM1,MSH1"	MUTL protein homolog 1
Sobic.003G431400	0.672430287	AT1G65630.1	DegP3	DegP protease 3
Sobic.003G431400	0.672430287			
Sobic.005G145300	0.672424291	AT1G68050.1	"ADO3,FKF1"	"flavin-binding, kelch repeat, f box 1"
Sobic.008G073500	0.672412672	AT2G02480.1	STI	AAA-type ATPase family protein
Sobic.004G025900	0.672403319	AT1G32170.1	"XTH30,XTR4"	xyloglucan endotransglucosylase/hydrolase 30
Sobic.007G192300	0.672279678	AT4G37530.1		Peroxidase superfamily protein
Sobic.003G305700	0.672276299	AT3G62760.1	ATGSTF13	Glutathione S-transferase family protein
Sobic.002G370700	0.672273848	AT3G32930.1		
Sobic.008G120132	0.672093869	AT3G08010.1	ATAB2	RNA binding
Sobic.008G033300	0.672027767	AT1G08960.1	"ATCAX11,CAX11"	cation exchanger 11
Sobic.001G149000	0.672015237	AT4G38180.1	FRS5	FAR1-related sequence 5
Sobic.006G222300	0.671975091	AT3G06190.1	"ATBPM2,BPM2"	BTB-POZ and MATH domain 2
Sobic.003G255700	0.671957683	AT1G53025.1		Ubiquitin-conjugating enzyme family protein
Sobic.003G074400	0.671950154	AT2G37680.1		
Sobic.002G143200	0.671916357	AT5G47820.2	FRA1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
